DATAFLOW,LAST UPDATE,freq,unit,hazard,wst_oper,waste,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,CZ,2004,787987,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,CZ,2006,650144,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,CZ,2008,555769,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,CZ,2010,767287,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,CZ,2012,959049,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,CZ,2014,1016415,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,CZ,2016,1032496,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,CZ,2018,1200655,b
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,CZ,2020,1382547,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DE,2004,11391797,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DE,2006,17320807,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DE,2008,23315910,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DE,2010,28422963,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DE,2012,33953170,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DE,2014,38987091,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DE,2016,43488132,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DE,2018,46524957,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DE,2020,45117729,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DK,2004,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DK,2006,3221341,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DK,2008,3319510,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DK,2010,3336298,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DK,2012,3423602,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DK,2014,3556470,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DK,2016,3715843,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DK,2018,3452677,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,DK,2020,3526799,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EE,2004,267861,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EE,2006,256567,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EE,2008,257234,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EE,2010,336368,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EE,2012,348518,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EE,2014,513932,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EE,2016,506587,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EE,2018,397737,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EE,2020,331830,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EL,2004,45715,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EL,2006,15727,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EL,2008,135183,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EL,2010,126148,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EL,2012,118046,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EL,2014,137441,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EL,2016,219944,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EL,2018,298902,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EL,2020,396288,p
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ES,2004,3173976,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ES,2006,3612112,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ES,2008,2551895,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ES,2010,2523031,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ES,2012,3269202,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ES,2014,3535204,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ES,2016,3829151,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ES,2018,3564644,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ES,2020,3449498,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU27_2020,2004,66230000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU27_2020,2006,72070000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU27_2020,2008,81160000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU27_2020,2010,86590000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU27_2020,2012,99260000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU27_2020,2014,106970000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU27_2020,2016,121850000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU27_2020,2018,129290000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU27_2020,2020,128860000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU28,2004,70450000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU28,2006,72120000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU28,2008,81330000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU28,2010,87390000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU28,2012,100850000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU28,2014,108910000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU28,2016,129180000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,EU28,2018,138190000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FI,2004,9323847,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FI,2006,9088258,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FI,2008,9630933,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FI,2010,9847135,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FI,2012,10317071,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FI,2014,4485159,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FI,2016,5688462,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FI,2018,6251291,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FI,2020,6230620,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FR,2004,15108000,s
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FR,2006,10385420,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FR,2008,12055870,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FR,2010,12202406,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FR,2012,11637038,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FR,2014,13383547,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FR,2016,16505456,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FR,2018,17812295,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,FR,2020,22487716,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HR,2004,163985,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HR,2006,1957,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HR,2008,320915,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HR,2010,110067,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HR,2012,39412,b
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HR,2014,48843,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HR,2016,35528,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HR,2018,73880,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HR,2020,209885,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HU,2004,285045,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HU,2006,571549,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HU,2008,766545,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HU,2010,859331,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HU,2012,960408,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HU,2014,1222780,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HU,2016,1032554,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HU,2018,1087730,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,HU,2020,1311975,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IE,2004,168553,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IE,2006,141713,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IE,2008,103690,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IE,2010,167689,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IE,2012,403049,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IE,2014,721092,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IE,2016,559136,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IE,2018,1206622,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IE,2020,1179815,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IS,2004,17000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IS,2008,22362,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IS,2010,17188,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IS,2012,14244,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IS,2014,3819,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IS,2016,4633,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IS,2018,1286,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IS,2020,19397,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IT,2004,2640544,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IT,2006,2633122,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IT,2008,2459014,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IT,2010,2372758,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IT,2012,2593019,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IT,2014,2598814,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IT,2016,5503166,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IT,2018,8365318,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,IT,2020,8085012,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LT,2004,161637,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LT,2006,169827,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LT,2008,194077,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LT,2010,110821,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LT,2012,105545,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LT,2014,186127,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LT,2016,277687,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LT,2018,292879,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LT,2020,463629,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LU,2004,53660,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LU,2006,,c
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LU,2008,38344,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LU,2010,31630,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LU,2012,36142,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LU,2014,210212,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LU,2016,238787,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LU,2018,268674,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LU,2020,300010,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LV,2004,31478,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LV,2006,11230,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LV,2008,18264,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LV,2010,63463,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LV,2012,152846,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LV,2014,169799,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LV,2016,124960,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LV,2018,172070,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,LV,2020,179458,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ME,2012,3304,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ME,2014,303,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ME,2016,1935,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ME,2018,623,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,ME,2020,1608,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MK,2008,100,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MK,2010,30,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MK,2012,19322,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MK,2014,112,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MK,2018,1496,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MK,2020,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MT,2004,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MT,2006,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MT,2008,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MT,2010,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MT,2012,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MT,2014,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MT,2016,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MT,2018,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,MT,2020,0,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NL,2004,519659,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NL,2006,1505669,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NL,2008,1668319,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NL,2010,5517622,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NL,2012,9022998,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NL,2014,10258157,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NL,2016,10567736,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NL,2018,9938894,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NL,2020,9423248,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NO,2004,1169029,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NO,2006,1896209,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NO,2008,2090892,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NO,2010,1280454,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NO,2012,4270918,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NO,2014,3244689,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NO,2016,3748208,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NO,2018,3632091,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,NO,2020,1532956,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_E,TOTAL,PL,2004,3978965,
